"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TMAX","TMIN","WDF5","WSF5"
"USW00013960","32.8519","-96.8555","134.1","1969-04-08","0.00","79","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-09","0.00","86","69",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-10","0.00","82","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-11","0.00","78","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-12","0.94","69","56",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-13","0.04","62","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-14","0.00","74","55",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-15","0.00","82","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-16","0.27","78","62",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-17","0.13","72","54",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-18","0.00","72","53",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-19","0.00","73","47",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-20","0.00","74","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-21","0.00","83","56",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-22","0.00","85","62",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-23","0.00","77","58",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-24","0.00","74","55",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-25","0.00","78","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-26","0.00","78","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-27","1.15","73","56",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-28","0.00","70","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-29","0.00","76","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-04-30","0.00","77","55",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-01","0.00","80","59",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-02","0.00","82","62",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-03","0.00","79","66",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-04","0.46","79","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-05","1.59","78","62",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-06","4.49","80","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-07","0.93","71","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-08","0.02","80","54",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-09","0.00","76","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-10","0.00","85","59",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-11","0.00","82","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-12","0.00","82","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-13","0.00","83","61",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-14","0.25","81","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-15","0.00","83","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-16","0.20","81","66",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-17","0.66","73","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-18","0.24","70","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-19","0.00","85","58",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-20","0.00","86","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-21","0.00","89","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-22","0.00","90","69",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-23","0.00","87","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-24","0.00","90","69",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-25","0.01","89","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-26","0.07","87","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-27","0.00","90","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-28","0.09","91","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-29","0.00","91","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-30","0.00","92","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-05-31","0.00","93","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-01","0.02","82","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-02","0.00","80","58",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-03","0.28","69","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-04","0.00","77","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-05","0.00","86","62",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-06","0.00","90","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-07","0.00","88","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-08","0.00","90","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-09","0.00","83","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-10","0.00","91","66",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-11","0.00","93","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-12","0.00","92","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-13","0.00","93","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-14","0.04","88","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-15","0.00","78","63",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-16","0.00","86","63",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-17","0.00","93","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-18","0.00","96","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-19","0.00","99","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-20","0.00","100","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-21","0.00","102","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-22","0.00","100","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-23","0.10","100","76",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-24","0.00","97","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-25","0.00","98","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-26","0.00","97","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-27","0.00","98","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-28","0.00","97","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-29","0.00","98","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-06-30","0.00","98","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-01","0.00","98","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-02","0.00","101","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-03","0.00","102","83",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-04","0.00","101","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-05","0.00","99","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-06","0.00","99","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-07","0.00","100","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-08","0.00","101","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-09","0.00","101","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-10","0.00","102","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-11","0.00","103","83",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-12","0.00","101","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-13","0.00","102","83",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-14","0.00","103","85",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-15","0.00","104","83",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-16","0.00","98","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-17","0.00","98","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-18","0.00","100","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-19","0.00","101","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-20","0.00","99","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-21","0.00","97","77",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-22","0.00","98","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-23","0.00","102","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-24","0.00","104","80",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-25","0.00","102","83",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-26","0.00","101","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-27","0.00","93","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-28","0.00","101","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-29","0.00","96","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-30","0.00","95","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-07-31","0.00","91","77",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-01","0.00","96","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-02","0.00","93","76",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-03","0.00","97","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-04","1.05","93","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-05","0.64","92","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-06","0.00","94","76",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-07","0.00","98","78",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-08","0.00","99","78",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-09","0.00","101","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-10","0.00","105","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-11","0.00","104","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-12","0.00","101","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-13","0.00","105","78",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-14","0.00","103","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-15","0.59","83","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-16","0.00","98","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-17","0.00","99","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-18","0.00","98","77",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-19","0.00","100","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-20","0.00","100","81",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-21","0.00","99","82",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-22","0.00","102","79",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-23","0.09","90","76",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-24","0.00","90","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-25","0.02","83","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-26","0.00","85","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-27","0.04","88","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-28","0.00","94","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-29","0.00","95","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-30","0.00","92","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-08-31","0.00","93","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-01","0.00","95","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-02","0.00","92","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-03","1.37","81","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-04","0.00","90","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-05","0.00","93","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-06","0.00","93","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-07","0.00","95","75",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-08","0.08","94","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-09","0.00","83","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-10","0.08","77","68",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-11","0.02","78","66",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-12","0.00","86","62",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-13","0.00","88","63",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-14","0.00","90","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-15","0.05","93","76",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-16","0.53","94","73",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-17","0.00","89","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-18","0.00","85","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-19","0.00","86","68",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-20","0.00","88","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-21","0.00","87","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-22","0.45","83","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-23","1.26","83","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-24","0.00","82","61",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-25","0.00","87","63",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-26","0.00","88","69",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-27","0.00","91","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-28","0.00","92","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-29","0.00","89","68",,
"USW00013960","32.8519","-96.8555","134.1","1969-09-30","0.00","91","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-01","0.00","93","64",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-02","0.00","93","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-03","0.00","91","71",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-04","0.00","88","74",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-05","0.03","81","72",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-06","0.00","74","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-07","0.00","80","51",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-08","0.00","82","50",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-09","0.00","89","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-10","0.00","91","70",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-11","0.00","93","78",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-12","4.39","82","51",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-13","0.00","61","45",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-14","0.00","63","41",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-15","0.00","76","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-16","0.00","65","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-17","0.00","66","54",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-18","0.00","83","58",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-19","0.00","85","59",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-20","0.00","88","67",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-21","0.00","81","60",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-22","0.00","77","55",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-23","0.00","63","55",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-24","0.01","67","51",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-25","0.00","74","57",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-26","0.00","79","59",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-27","0.80","59","46",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-28","0.11","54","46",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-29","1.24","53","48",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-30","0.76","64","48",,
"USW00013960","32.8519","-96.8555","134.1","1969-10-31","0.00","60","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-01","0.00","68","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-02","0.16","52","45",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-03","0.10","62","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-04","0.33","61","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-05","0.00","75","47",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-06","0.00","75","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-07","0.00","83","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-08","0.00","84","50",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-09","0.00","78","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-10","0.03","80","59",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-11","0.00","83","58",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-12","0.00","73","49",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-13","0.00","67","46",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-14","0.00","46","36",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-15","0.00","66","35",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-16","0.03","69","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-17","0.54","83","65",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-18","0.00","71","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-19","0.00","53","32",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-20","0.00","69","36",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-21","0.00","69","37",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-22","0.00","74","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-23","0.00","63","52",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-24","0.02","55","47",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-25","0.00","70","44",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-26","0.02","68","43",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-27","0.24","58","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-28","0.00","48","30",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-29","0.00","60","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-11-30","0.00","64","34",,
"USW00013960","32.8519","-96.8555","134.1","1969-12-01","0.00","72","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-12-02","0.00","68","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-12-03","0.00","68","40",,
"USW00013960","32.8519","-96.8555","134.1","1969-12-04","0.01","56","45",,
"USW00013960","32.8519","-96.8555","134.1","1969-12-05","0.69","51","42",,
"USW00013960","32.8519","-96.8555","134.1","1969-12-06","0.62","44","38",,
